"stop_id","stop_code","stop_name","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_desc","stop_timezone","wheelchair_boarding","level_id","platform_code"
"2450-490006593N","48858","Englefield Road","51.542806","-0.084565","","","0","","Stop BJ","","1","",""
"2450-490006593W","51394","Ufton Road","51.542988","-0.083562","","","0","","Stop BP","","1","",""
"2450-490006595E","52087","Engleheart Drive","51.456019","-0.417962","","","0","","Stop K","","1","",""
"2450-490006595W","52242","Engleheart Drive","51.455845","-0.4184","","","0","","Stop D","","1","",""
"2450-490006611E","55022","Epsom Road","51.369726","-0.113491","","","0","","Stop EW","","1","",""
"2450-490006611W","54767","Epsom Road","51.36937","-0.113692","","","0","","Stop","","1","",""
"2450-490006612E","71579","Epworth Street","51.522912","-0.087158","","","0","","Stop E","","1","",""
"2450-490006613N","49930","Eric Road","51.548189","-0.248343","","","0","","Stop","","1","",""
"2450-490006614N","55987","Eric Street","51.521193","-0.033218","","","0","","Stop MC","","1","",""
"2450-490006614S","76653","Eric Street","51.520646","-0.03229","","","0","","Stop ME","","1","",""
"2450-490006615L","47559","Erith Station West Street","51.482516","0.17884","","","0","","Stop L","","1","",""
"2450-490006616E","55458","Erith Fire Station","51.485068","0.155584","","","0","","Stop S","","1","",""
"2450-490006616W","56127","Erith Fire Station","51.485094","0.156176","","","0","","Stop T","","1","",""
"2450-490006617M","47499","Erith Health Centre","51.479481","0.181042","","","0","","Stop M","","1","",""
"2450-490006620E","74278","Foresters Crescent","51.458552","0.151959","","","0","","Stop NG","","1","",""
"2450-490006620W","49851","Erith Road","51.458864","0.1536","","","0","","Stop NP","","1","",""
"2450-490006621F","48579","Erith High Street","51.483095","0.177196","","","0","","Stop F","","1","",""
"2450-490006622J","73980","Erith Town Centre Riverside","51.480862","0.179798","","","0","","Stop J","","1","",""
"2450-490006623E","50587","Walnut Tree Road (Da8)","51.481436","0.177434","","","0","","Stop E","","1","",""
"2450-490006624W","57408","Ermine Road St. Ignatius Church","51.577284","-0.074138","","","0","","Stop TP","","1","",""
"2450-490006625S","51752","Ernest Avenue","51.43039","-0.101714","","","0","","Stop S","","1","",""
"2450-490006625Z","92196","Ernest Avenue","51.429714","-0.102749","","","0","","Stop","","1","",""
"2450-490006626N","72357","Ernest Street","51.521835","-0.039389","","","0","","Stop R","","1","",""
"2450-490006626S","77267","Ernest Street","51.521911","-0.03904","","","0","","Stop Q","","1","",""
"2450-490006627N","51642","Erskine Crescent","51.586186","-0.059933","","","0","","->N","","1","",""
"2450-490006627S","53297","Erskine Crescent","51.586516","-0.059789","","","0","","->S","","1","",""
"2450-490006630E","75964","Erskine Road","51.371567","-0.173442","","","0","","Stop","","1","",""
"2450-490006632N","57152","Erwood Road","51.485306","0.049584","","","0","","Stop E","","1","",""
"2450-490006632W","54204","Erwood Road","51.485118","0.049532","","","0","","Stop A","","1","",""
"2450-490006638N","54699","Kingston Close","51.543947","-0.375386","","","0","","Stop TH","","1","",""
"2450-490006639N","49622","Esmeralda Road","51.489697","-0.065429","","","0","","Stop JV","","1","",""
"2450-490006639S","49066","Esmeralda Road","51.490226","-0.065349","","","0","","Stop JX","","1","",""
"2450-490006640W","58275","Essex Gardens","51.578219","0.235201","","","0","","Stop","","1","",""
"2450-490006641W","48498","Essex House","51.506751","-0.038596","","","0","","Stop","","1","",""
"2450-490006642N","76230","Victoria Park (N3)","51.607276","-0.185501","","","0","","Stop NN","","1","",""
"2450-490006642S","51905","Victoria Park (N3)","51.606776","-0.185723","","","0","","Stop MM","","1","",""
"2450-490006644W","74670","Essex Road","51.578371","-0.006778","","","0","","Stop WB","","1","",""
"2450-490006645W","58449","Essex Road Newington Green Rd","51.546501","-0.086169","","","0","","Stop CD","","1","",""
"2450-490006646E","53392","Essex Road South","51.572241","0.000949","","","0","","->S","","1","",""
"2450-490006646N","75183","Essex Road South","51.572972","-0.000231","","","0","","->N","","1","",""
"2450-490006648E","56644","Estelle Road","51.554156","-0.154237","","","0","","Stop GB","","1","",""
"2450-490006648W","57709","Estelle Road","51.553933","-0.15488","","","0","","Stop GQ","","1","",""
"2450-490006651M","50854","Etheridge Road (Nw2)","51.573472","-0.224729","","","0","","Stop M","","1","",""
"2450-490006652N","75278","Etherow Street","51.450006","-0.072692","","","0","","Stop DB","","1","",""
"2450-490006653E","57139","Eton Grove","51.590118","-0.275516","","","0","","->E","","1","",""
"2450-490006653W","53668","Eton Grove","51.589726","-0.275762","","","0","","->W","","1","",""
"2450-490006654S","53384","The Highway Court Road","51.362463","0.11388","","","0","","Stop","","1","",""
"2450-490006655CG","48652","Eton Road Chalk Farm","51.543887","-0.158243","","","0","","Stop R","","1","",""
"2450-490006656E","48522","Eton Road (Ig1)","51.553413","0.093568","","","0","","->E","","1","",""
"2450-490006656N","76075","Eton Road (Ig1)","51.553946","0.094473","","","0","","->N","","1","",""
"2450-490006656S","57292","Eton Road (Ig1)","51.553301","0.094328","","","0","","->S","","1","",""
"2450-490006656W2","55472","Eton Road (Ig1)","51.55336","0.094042","","","0","","->W","","1","",""
"2450-490006657E","71565","Eton Road Repton Road","51.360962","0.104302","","","0","","->E","","1","",""
"2450-490006657W","49153","Eton Road Repton Road","51.360891","0.103753","","","0","","->W","","1","",""
"2450-490006658E","71061","Europa Trading Estate","51.481228","0.172153","","","0","","->E","","1","",""
"2450-490006658W","55322","Europa Trading Estate","51.481372","0.170244","","","0","","->W","","1","",""
"2450-490006659E","73462","Redbridge Station","51.576178","0.047449","","","0","","Stop RH","","1","",""
"2450-490006660N","48618","Evelyn Road","51.466115","-0.298378","","","0","","Stop RA","","1","",""
"2450-490006660S","75115","Evelyn Road","51.466395","-0.29785","","","0","","Stop RG","","1","",""
"2450-490006663Y","92137","Everington Road","51.598375","-0.152141","","","0","","Stop","","1","",""
"2450-490006663Z","92138","Everington Road","51.598204","-0.152134","","","0","","->N","","1","",""
"2450-490006664S","57535","Eversfield Gardens","51.609087","-0.250852","","","0","","Stop","","1","",""
"2450-490006670E","56047","Eversley Cross","51.463659","0.176343","","","0","","->E","","1","",""
"2450-490006670W","52503","Eversley Cross","51.463587","0.176872","","","0","","->W","","1","",""
"2450-490006672N","53747","Eversley Mount","51.641895","-0.111798","","","0","","->N","","1","",""
"2450-490006672S","74609","Eversley Mount","51.640881","-0.111392","","","0","","->S","","1","",""
"2450-490006681N","53556","Ewelme Road","51.443132","-0.056691","","","0","","Stop P","","1","",""
"2450-490006681S","57847","Ewelme Road","51.443215","-0.056271","","","0","","Stop R","","1","",""
"2450-490006683N","76417","Doghurst Drive","51.48229","-0.449327","","","0","","Stop BD","","1","",""
"2450-490006685E","47821","Exeter House","51.452542","-0.229482","","","0","","Stop J","","1","",""
"2450-490006685W","49146","Exeter House","51.45255","-0.228848","","","0","","Stop E","","1","",""
"2450-490006686E","59299","Exeter Road","51.628174","-0.048678","","","0","","Stop LV","","1","",""
"2450-490006686W","73375","Exeter Road","51.628005","-0.048772","","","0","","Stop LT","","1","",""
"2450-490006688Q","76657","Exeter Way","51.476257","-0.034331","","","0","","Stop Q","","1","",""
"2450-490006688U","75710","Exeter Way","51.477008","-0.034068","","","0","","Stop U","","1","",""
"2450-490006691W","54572","Exhibition Road","51.501759","-0.173313","","","0","","Stop RB","","1","",""
"2450-490006692W","74927","Exmouth Estate","51.513524","-0.049489","","","0","","Stop","","1","",""
"2450-490006693S","49178","Eylewood Road","51.425694","-0.098845","","","0","","Stop A","","1","",""
"2450-490006694E","47055","Eynsford Crescent","51.439392","0.121143","","","0","","Stop S","","1","",""
"2450-490006696N","55151","Factory Lane","51.377881","-0.109477","","","0","","->N","","1","",""
"2450-490006696S","52942","Factory Lane","51.378088","-0.108936","","","0","","->S","","1","",""
"2450-490006697N","49247","Fairacres","51.461119","-0.243732","","","0","","Stop Q","","1","",""
"2450-490006697S","74483","Fairacres","51.461905","-0.243385","","","0","","Stop R","","1","",""
"2450-490006698N","54363","Fairbridge Road","51.568222","-0.123163","","","0","","Stop N","","1","",""
"2450-490006699N","73946","Meridian High School","51.335344","-0.001114","","","0","","->N","","1","",""
"2450-490006699S","56816","Meridian High School","51.335478","-0.001022","","","0","","->S","","1","",""
"2450-490006700E","49838","Faircross","51.545489","0.092642","","","0","","Stop BB","","1","",""
"2450-490006700W","57277","Faircross","51.545284","0.092532","","","0","","Stop BP","","1","",""
"2450-490006701B","47878","Fairdale Gardens","51.508621","-0.415809","","","0","","Stop SX","","1","",""
"2450-490006702N","74908","Fairey Corner","51.501898","-0.423347","","","0","","Stop K","","1","",""
"2450-490006702S1","59164","Fairey Corner","51.500947","-0.424216","","","0","","Stop F","","1","",""
"2450-490006703P","75706","Fairfax Road (Nw6)","51.54487","-0.178019","","","0","","Stop P","","1","",""
"2450-490006705B","73519","Fairfield Bus Station","51.410421","-0.299972","","","0","2450-490G00006705","Stop B","","1","",""
"2450-490006705B2","55601","Fairfield Bus Station","51.410445","-0.299741","","","0","2450-490G00006705","Stop D","","1","",""
"2450-490006706C12","56897","Fairfield Halls","51.372776","-0.096354","","","0","","Stand Z2","","1","",""
"2450-490006706C9","76914","Fairfield Halls","51.373225","-0.096823","","","0","","Stop KD","","1","",""
"2450-490006706ZZ","","Fairfield Halls","51.372687","-0.096386","","","0","","Stop KA","","1","",""
"2450-490006709N","75977","Selsdon Road","51.371669","-0.086874","","","0","","Stop L","","1","",""
"2450-490006710S","95085","Fairfield Way","51.646055","-0.189822","","","0","","->S","","1","",""
"2450-490006710Z","95086","Fairfield Way","51.646335","-0.190475","","","0","","->N","","1","",""
"2450-490006711N","71062","Fairford Way","51.603189","0.24437","","","0","","Stop PA","","1","",""
"2450-490006711S","74506","Fairford Way","51.603413","0.244367","","","0","","Stop PP","","1","",""
"2450-490006712S","51595","Fairgreen Road","51.39212","-0.105253","","","0","","Stop A","","1","",""
"2450-490006713W","77028","Fairhazel Gardens","51.544487","-0.184049","","","0","","Stop","","1","",""
"2450-490006714E","57039","Fairholme Avenue","51.577861","0.198956","","","0","","Stop AS","","1","",""
"2450-490006714W","50850","Fairholme Avenue","51.577774","0.198331","","","0","","Stop AR","","1","",""
"2450-490006715N","56623","Fairholme Crescent","51.530048","-0.417675","","","0","","Stop Q","","1","",""
"2450-490006715S","53409","Fairholme Crescent","51.529982","-0.417418","","","0","","Stop L","","1","",""
"2450-490006716N","51215","Fairlawn School","51.446828","-0.054505","","","0","","Stop R","","1","",""
"2450-490006716S","58068","Fairlawn School","51.447254","-0.054171","","","0","","Stop Y","","1","",""
"2450-490006717E","54267","Fairlight Avenue","51.53682","-0.253538","","","0","","Stop HE","","1","",""
"2450-490006717W","51898","Fairlight Avenue","51.536537","-0.253303","","","0","","Stop HF","","1","",""
"2450-490006718H1","55880","Fairlight Road","51.42989","-0.173246","","","0","","Stop HS","","1","",""
"2450-490006718H2","59185","Fairlight Road","51.430206","-0.174485","","","0","","Stop HR","","1","",""
"2450-490006720N","77169","Fakruddin Street","51.522521","-0.064399","","","0","","Stop V","","1","",""
"2450-490006720S","59372","Fakruddin Street","51.522956","-0.064092","","","0","","Stop SG","","1","",""
"2450-490006722S","55652","Falcon Grove","51.468049","-0.170614","","","0","","Stop","","1","",""
"2450-490006723E","50966","Falcon Road","51.643417","-0.040595","","","0","","Stop PX","","1","",""
"2450-490006723W","48032","Oasis Academy Hadley","51.642724","-0.037893","","","0","","Stop PU","","1","",""
"2450-490006725E","55083","Falconwood Community Centre","51.456702","0.092177","","","0","","Stop J","","1","",""
"2450-490006725W","76659","Falconwood Community Centre","51.456785","0.091605","","","0","","Stop K","","1","",""
"2450-490006726N","56210","Hoxton Station Museum of the Home","51.530162","-0.077411","","","0","","Stop KA","","1","",""
"2450-490006726S","47125","Falkirk Street","51.529632","-0.077419","","","0","","Stop KP","","1","",""
"2450-490006727E","77852","Falkirk St Hoxton Station","51.530787","-0.078177","","","0","","Stop PV","","1","",""
"2450-490006727W","50398","Falkirk St Hackney College","51.530717","-0.07831","","","0","","Stop PS","","1","",""
"2450-490006728N","47127","Falkland Road","51.586751","-0.10105","","","0","","Stop V","","1","",""
"2450-490006728S","52618","Falkland Road","51.586213","-0.100639","","","0","","Stop H","","1","",""
"2450-490006729N","55110","Falling Lane","51.515769","-0.475459","","","0","","Stop B","","1","",""
"2450-490006729S","57252","Yiewsley Library","51.515086","-0.474112","","","0","","Stop W","","1","",""
"2450-490006730E","57508","Hainault Health Centre","51.608287","0.104122","","","0","","Stop D","","1","",""
"2450-490006730W","75135","Hainault Health Centre","51.608307","0.103502","","","0","","Stop U","","1","",""
"2450-490006731N","47518","Seaford Road","51.650128","-0.07231","","","0","","Stop","","1","",""
"2450-490006732","47068","Vista Drive","51.578055","0.0512","","","0","","->NW","","1","",""
"2450-490006732N","56674","Vista Drive","51.580373","0.049255","","","0","","->N","","1","",""
"2450-490006734E","72439","Park Avenue Barking","51.541693","0.084623","","","0","","Stop EB","","1","",""
"2450-490006734W","55664","Park Avenue Barking","51.541575","0.084704","","","0","","Stop WB","","1","",""
"2450-490006735N","55832","Faraday Road (Da16)","51.460483","0.104054","","","0","","->N","","1","",""
"2450-490006735S","76655","Faraday Road (Da16)","51.460084","0.103244","","","0","","->S","","1","",""
"2450-490006737N","72780","Faraday Road","51.515175","-0.268692","","","0","","Stop","","1","",""
"2450-490006738N","48843","Faringdon Avenue","51.59685","0.212089","","","0","","Stop GK","","1","",""
"2450-490006738S","54707","Masefield Crescent","51.595751","0.212656","","","0","","Stop GF","","1","",""
"2450-490006740N","56870","Farley Road Croham Valley Rd","51.353454","-0.070183","","","0","","->N","","1","",""
"2450-490006740S","47590","Farley Road Croham Valley Rd","51.353135","-0.06988","","","0","","->S","","1","",""
"2450-490006741N","50185","Farm Close","51.53634","0.161293","","","0","","Stop W","","1","",""
"2450-490006741S","52952","Farm Close","51.536553","0.161924","","","0","","Stop V","","1","",""
